234,1073543060
235,1073543060
236,1073543060
237,1073543060
238,1073543060
239,1073543060
240,1073543060
241,1073543060
242,1073543060
243,1073543060
244,1073543060
245,1073543060
246,1073543060
247,1073543060
248,1073543060
249,1073543060
250,1073543060
251,1073543060
252,1073543060
253,1073543060
254,1073543060
255,1073543060
256,1073543060
257,1073543060
258,1073543060
259,1073543060
260,1073543080
261,1073543092
262,1073543160
263,1073543172
264,1073543284
265,1073542236
266,1073543284
267,1073543336
268,1073584856
269,1073584892
270,1073543160
271,1073543172
272,1073543336
273,1073584856
274,1073584892
275,1073543160
276,1073543172
277,1073543336
278,1073584856
279,1073584892
280,1073543160
281,1073543172
282,1073543284
283,1073543336
284,1073584856
285,1073584892
286,1073543160
287,1073543172
288,1073543336
289,1073543160
290,1073543172
291,1073543336
292,1073543160
293,1073543172
294,1073543336
295,1073543160
296,1073543172
297,1073543336
298,1073543160
299,1073543172
300,1073543336
301,1073543160
302,1073543172
303,1073543336
304,1073543160
305,1073543172
306,1073543336
307,1073543160
308,1073543172
309,1073543336
310,1073543160
311,1073543172
312,1073584856
313,1073584892
314,1073542856
315,1073542856
316,1073540252
317,1073634496
318,1073634508
319,1073634556
320,1073634556
321,1073634696
322,1073635288
323,1073635324
324,1073634860
325,1073634696
326,1073634852
327,1073634860
328,1073635248
329,1073634860
330,1073634920
331,1073634696
332,1073634852
333,1073634860
334,1073634920
335,1073635176
336,1073634860
337,1073634920
338,1073634952
339,1073634696
340,1073634852
341,1073634860
342,1073634920
343,1073634952
344,1073634852
345,1073634860
346,1073634920
347,1073634952
348,1073634696
349,1073634852
350,1073634696
351,1073634852
352,1073634696
353,1073634852
354,1073634852
355,1073634852
356,1073634696
357,1073634852
358,1073634696
359,1073634852
360,1073634696
361,1073634852
362,1073635324
363,1073635352
364,1073635380
365,1073634860
366,1073634920
367,1073634696
368,1073634852
369,1073634696
370,1073634852
371,1073634696
372,1073635380
373,1073634860
374,1073634920
375,1073634952
376,1073634696
377,1073634852
378,1073634696
379,1073634852
380,1073634696
381,1073635428
382,1073634860
383,1073634920
384,1073634952
385,1073634696
386,1073634852
387,1073634696
388,1073634852
389,1073634696
390,1073634852
391,1073634696
392,1073634852
393,1073634696
394,1073634852
395,1073634696
396,1073635404
397,1073635428
398,1073634860
399,1073634920
400,1073634952
401,1073634696
402,1073634852
403,1073634696
404,1073634852
405,1073634696
406,1073634852
407,1073634696
408,1073634852
409,1073634696
410,1073634852
411,1073634696
412,1073634852
413,1073634852
414,1073634696
415,1073634852
416,1073634696
417,1073634852
418,1073634696
419,1073634852
420,1073635352
421,1073635380
422,1073634860
423,1073634920
424,1073634952
425,1073634696
426,1073634852
427,1073634696
428,1073634852
429,1073634696
430,1073634852
431,1073634696
432,1073634852
433,1073634696
434,1073634852
435,1073634696
436,1073634852
437,1073634852
438,1073634696
439,1073634852
440,1073634696
441,1073634852
442,1073634696
443,1073634852
444,1073634696
445,1073635428
446,1073634696
447,1073634852
448,1073634696
449,1073634852
450,1073634696
451,1073634852
452,1073634696
453,1073634852
454,1073634696
455,1073634860
456,1073634920
457,1073634952
458,1073634920
459,1073634952
460,1073635104
461,1073631608
462,1073631636
463,1073631692
464,1073631704
465,1073631736
466,1073635472
467,1073635484
468,1073635512
469,1073640476
470,1073640500
471,1073635472
472,1073635484
473,1073635512
474,1073635532
475,1073640476
476,1073640500
477,1073635472
478,1073635484
479,1073635512
480,1073646976
481,1073647024
482,1073647024
483,1073647024
484,1073647024
485,1073647024
486,1073647024
487,1073647024
488,1073647024
489,1073647024
490,1073647024
491,1073647024
492,1073647024
493,1073640620
494,1073640640
495,1073640656
496,1073640676
497,1073640680
498,1073640700
499,1073640476
500,1073640500
501,1073640656
502,1073640676
503,1073640680
504,1073640700
505,1073640676
506,1073640680
507,1073640700
508,1073635512
509,1073635532
510,1073544812
511,1073636840
512,1073636856
513,1073544900
514,1073544924
515,1073544944
516,1073544952
517,1073545104
518,1073545128
519,1073646976
520,1073647024
521,1073545284
522,1073646976
523,1073647024
524,1073647024
525,1073585328
526,1073637436
527,1073637468
528,1073637088
529,1073637124
530,1073637136
531,1073637124
532,1073637136
533,1073637188
534,1073637236
535,1073585328
536,1073649544
537,1073649552
538,1073649560
539,1073649572
540,1073649588
541,1073585472
542,1073585500
543,1073585500
544,1073585500
545,1073585500
546,1073585500
547,1073585500
548,1073585500
549,1073585500
550,1073585500
551,1073585500
552,1073585500
553,1073585500
554,1073585500
555,1073585500
556,1073585500
557,1073585500
558,1073585500
559,1073585500
560,1073585500
561,1073585500
562,1073585500
563,1073585500
564,1073585500
565,1073585500
566,1073585544
567,1073585564
568,1073585580
569,1073585892
570,1073585652
571,1073646976
572,1073547392
573,1073547448
574,1073585092
575,1073585112
576,1073585092
577,1073547448
578,1073547500
579,1073547624
580,1073547632
581,1073547640
582,1073547668
583,1073547672
584,1073547684
585,1073547696
586,1073547704
587,1073547716
588,1073547656
589,1073547668
590,1073547672
591,1073547684
592,1073547696
593,1073547704
594,1073547716
595,1073550964
596,1073547656
597,1073547668
598,1073547672
599,1073547684
600,1073547696
601,1073547704
602,1073547716
603,1073547792
604,1073547804
605,1073547824
606,1073547624
607,1073547632
608,1073547640
609,1073547656
610,1073547668
611,1073547672
612,1073547684
613,1073547696
614,1073547704
615,1073547716
616,1073547792
617,1073547804
618,1073547824
619,1073550964
620,1073547656
621,1073547668
622,1073547672
623,1073547684
624,1073547696
625,1073547704
626,1073547716
627,1073547792
628,1073547804
629,1073547824
630,1073547668
631,1073547672
632,1073547684
633,1073547696
634,1073547704
635,1073547716
636,1073547792
637,1073547804
638,1073547824
639,1073547668
640,1073547672
641,1073547684
642,1073547696
643,1073547704
644,1073547716
645,1073547792
646,1073547804
647,1073547824
648,1073547864
649,1073547884
650,1073547624
651,1073547632
652,1073550964
653,1073547656
654,1073547668
655,1073547672
656,1073547684
657,1073547696
658,1073547704
659,1073547716
660,1073547792
661,1073547804
662,1073547824
663,1073547640
664,1073547656
665,1073547668
666,1073547672
667,1073547684
668,1073547696
669,1073547704
670,1073547716
671,1073550864
672,1073550892
673,1073547656
674,1073547668
675,1073547672
676,1073547684
677,1073547696
678,1073547704
679,1073547716
680,1073547792
681,1073547804
682,1073547824
683,1073547864
684,1073547884
685,1073547624
686,1073547632
687,1073547640
688,1073550864
689,1073547656
690,1073547668
691,1073547672
692,1073547684
693,1073547696
694,1073547704
695,1073547716
696,1073547656
697,1073547668
698,1073547672
699,1073547684
700,1073547696
701,1073547704
702,1073547656
703,1073547668
704,1073547672
705,1073547684
706,1073547696
707,1073547704
708,1073547716
709,1073547792
710,1073547804
711,1073547824
712,1073547864
713,1073547884
714,1073547924
715,1073547624
716,1073547632
717,1073547640
718,1073550864
719,1073547656
720,1073547668
721,1073547672
722,1073547684
723,1073547696
724,1073547704
725,1073547656
726,1073547668
727,1073547672
728,1073547684
729,1073547696
730,1073547704
731,1073547716
732,1073547792
733,1073547804
734,1073547824
735,1073547864
736,1073547884
737,1073547624
738,1073547632
739,1073547640
740,1073550864
741,1073547656
742,1073547668
743,1073547672
744,1073547684
745,1073547696
746,1073547704
747,1073547656
748,1073547668
749,1073547672
750,1073547684
751,1073547696
752,1073547704
753,1073547716
754,1073547792
755,1073547804
756,1073547824
757,1073547864
758,1073547884
759,1073547924
760,1073547668
761,1073547672
762,1073547684
763,1073547696
764,1073547704
765,1073547716
766,1073547792
767,1073547804
768,1073547824
769,1073547864
770,1073547884
771,1073547824
772,1073547864
773,1073547884
774,1073547864
775,1073547884
776,1073551100
777,1073547656
778,1073547668
779,1073547672
780,1073547684
781,1073547696
782,1073547704
783,1073547716
784,1073547792
785,1073547804
786,1073547824
787,1073547864
788,1073547884
789,1073547656
790,1073547668
791,1073547672
792,1073547684
793,1073547696
794,1073547656
795,1073547668
796,1073547672
797,1073547684
798,1073547696
799,1073547804
800,1073547824
801,1073547864
802,1073547884
803,1073547824
804,1073547864
805,1073547884
806,1073646560
807,1073646568
808,1073547864
809,1073547884
810,1073646560
811,1073646568
812,1073547924
813,1073547972
814,1073547992
815,1073548000
816,1073548012
817,1073548028
818,1073548064
819,1073548084
820,1073548132
821,1073548144
822,1073548064
823,1073548132
824,1073548064
825,1073548132
826,1073548064
827,1073548132
828,1073548064
829,1073548132
830,1073548064
831,1073548132
832,1073548064
833,1073548132
834,1073548064
835,1073548132
836,1073548064
837,1073548132
838,1073548064
839,1073548132
840,1073548064
841,1073548132
842,1073548064
843,1073548132
844,1073548064
845,1073548132
846,1073548064
847,1073548132
848,1073548064
849,1073548132
850,1073548064
851,1073548132
852,1073548064
853,1073548132
854,1073548064
855,1073548132
856,1073548064
857,1073548132
858,1073548064
859,1073548132
860,1073548064
861,1073548132
862,1073548064
863,1073548132
864,1073548064
865,1073548132
866,1073548064
867,1073548132
868,1073548084
869,1073548100
870,1073548132
871,1073548064
872,1073548132
873,1073548064
874,1073548132
875,1073548064
876,1073548132
877,1073548064
878,1073550772
879,1073548132
880,1073548132
881,1073548064
882,1073548132
883,1073548064
884,1073548132
885,1073548064
886,1073548132
887,1073548064
888,1073548132
889,1073548064
890,1073548132
891,1073548064
892,1073548132
893,1073548064
894,1073548132
895,1073548064
896,1073548132
897,1073548064
898,1073548132
899,1073548064
900,1073548132
901,1073548064
902,1073548132
903,1073548064
904,1073548132
905,1073548064
906,1073548132
907,1073548064
908,1073548132
909,1073548064
910,1073548084
911,1073548100
912,1073550772
913,1073548132
914,1073548132
915,1073548064
916,1073548132
917,1073548064
918,1073548132
919,1073548064
920,1073548084
921,1073548100
922,1073550772
923,1073548132
924,1073548132
925,1073548064
926,1073548084
927,1073548132
928,1073548064
929,1073548084
930,1073548132
931,1073548064
932,1073548084
933,1073548132
934,1073548064
935,1073548084
936,1073548132
937,1073548064
938,1073548084
939,1073548132
940,1073548064
941,1073548084
942,1073548132
943,1073548064
944,1073548084
945,1073548132
946,1073548064
947,1073548084
948,1073548132
949,1073548064
950,1073548084
951,1073548132
952,1073548064
953,1073548084
954,1073548132
955,1073548064
956,1073548084
957,1073548144
958,1073548336
959,1073548352
960,1073548364
961,1073548380
962,1073548392
963,1073548408
964,1073548392
965,1073548408
966,1073548420
967,1073548464
968,1073548464
969,1073548540
970,1073584856
971,1073584892
972,1073548540
973,1073548560
974,1073548604
975,1073646976
976,1073647024
977,1073636352
978,1073636372
979,1073636404
980,1073636568
981,1073636596
982,1073645476
983,1073636568
984,1073636596
985,1073636620
986,1073636648
987,1073636668
988,1073636676
989,1073645476
990,1073636568
991,1073636596
992,1073636620
993,1073636648
994,1073636568
995,1073636596
996,1073636620
997,1073636648
998,1073636668
999,1073636676
1000,1073550656
1001,1073550704
1002,1073636596
1003,1073636620
1004,1073636648
1005,1073636668
1006,1073636676
1007,1073550656
1008,1073636596
1009,1073636620
1010,1073636648
1011,1073636668
1012,1073636676
1013,1073550656
1014,1073636668
1015,1073636676
1016,1073550656
1017,1073636596
1018,1073636620
1019,1073636668
1020,1073636676
1021,1073636596
1022,1073636620
1023,1073636668
1024,1073636676
1025,1073636596
1026,1073636620
1027,1073636668
1028,1073636692
1029,1073550656
1030,1073550656
1031,1073550504
1032,1073550528
1033,1073572068
1034,1073633104
1035,1073633192
1036,1073599500
1037,1073599500
1038,1073599632
1039,1073599656
1040,1073599676
1041,1073599632
1042,1073599632
1043,1073599632
1044,1073599632
1045,1073599632
1046,1073599632
1047,1073599632
1048,1073599632
1049,1073599632
1050,1073599632
1051,1073599632
1052,1073599632
1053,1073599632
1054,1073599632
1055,1073599632
1056,1073599632
1057,1073599632
1058,1073599632
1059,1073599632
1060,1073599656
1061,1073599676
1062,1073599696
1063,1073599708
1064,1073599724
1065,1073599736
1066,1073599708
1067,1073599724
1068,1073599736
1069,1073600004
1070,1073600052
1071,1073600268
1072,1073600376
1073,1073600600
1074,1073600376
1075,1073600376
1076,1073600376
1077,1073600376
1078,1073600376
1079,1073600376
1080,1073600376
1081,1073600376
1082,1073600376
1083,1073600376
1084,1073600376
1085,1073600376
1086,1073600376
1087,1073600376
1088,1073600376
1089,1073646976
1090,1073647024
1091,1073647024
1092,1073600496
1093,1073600544
1094,1073600376
1095,1073600376
1096,1073600376
1097,1073600376
1098,1073600376
1099,1073600376
1100,1073600376
1101,1073600376
1102,1073600376
1103,1073600376
1104,1073600376
1105,1073600376
1106,1073600376
1107,1073600376
1108,1073600376
1109,1073646976
1110,1073647024
1111,1073600496
1112,1073600376
1113,1073600376
1114,1073600376
1115,1073600600
1116,1073600656
1117,1073600680
1118,1073647024
1119,1073600496
1120,1073600376
1121,1073600376
1122,1073600376
1123,1073600600
1124,1073600656
1125,1073600680
1126,1073600728
1127,1073600728
1128,1073601380
1129,1073601392
1130,1073601400
1131,1073601380
1132,1073601380
1133,1073601380
1134,1073601380
1135,1073601380
1136,1073601380
1137,1073601380
1138,1073601380
1139,1073601380
1140,1073601392
1141,1073601400
1142,1073601416
1143,1073601464
1144,1073637088
1145,1073637124
1146,1073637136
1147,1073600772
1148,1073600820
1149,1073637124
1150,1073637136
1151,1073600772
1152,1073600820
1153,1073649544
1154,1073600928
1155,1073600936
1156,1073600936
1157,1073649544
1158,1073600968
1159,1073600996
1160,1073649544
1161,1073600936
1162,1073649544
1163,1073649552
1164,1073649560
1165,1073649572
1166,1073649588
1167,1073649600
1168,1073600968
1169,1073600936
1170,1073649544
1171,1073600996
1172,1073601016
1173,1073649544
1174,1073600936
1175,1073649544
1176,1073600968
1177,1073649544
1178,1073600936
1179,1073649544
1180,1073600928
1181,1073600936
1182,1073649544
1183,1073649544
1184,1073600996
1185,1073649544
1186,1073600936
1187,1073649544
1188,1073600928
1189,1073600936
1190,1073649544
1191,1073649552
1192,1073649560
1193,1073649572
1194,1073649600
1195,1073649752
1196,1073649760
1197,1073649776
1198,1073649780
1199,1073649788
1200,1073600968
1201,1073600936
1202,1073649544
1203,1073600996
1204,1073649544
1205,1073600936
1206,1073649544
1207,1073600928
1208,1073600936
1209,1073649544
1210,1073600928
1211,1073649544
1212,1073600996
1213,1073601016
1214,1073601048
1215,1073601076
1216,1073601048
1217,1073601048
1218,1073601048
1219,1073601048
1220,1073601048
1221,1073601048
1222,1073601048
1223,1073601048
1224,1073601048
1225,1073601048
1226,1073601048
1227,1073601048
1228,1073601048
1229,1073601048
1230,1073601048
1231,1073601048
1232,1073601048
1233,1073601048
1234,1073601048
1235,1073601048
1236,1073601048
1237,1073601048
1238,1073601048
1239,1073601048
1240,1073601076
1241,1073601096
1242,1073601132
1243,1073601144
1244,1073601132
1245,1073601132
1246,1073601132
1247,1073601132
1248,1073601132
1249,1073601132
1250,1073601132
1251,1073601132
1252,1073601132
1253,1073601132
1254,1073601132
1255,1073601132
1256,1073601132
1257,1073601132
1258,1073601132
1259,1073601132
1260,1073601144
1261,1073601096
1262,1073601132
1263,1073601132
1264,1073601132
1265,1073601132
1266,1073601144
1267,1073601096
1268,1073601132
1269,1073601132
1270,1073601132
1271,1073601132
1272,1073601132
1273,1073601132
1274,1073601144
1275,1073601096
1276,1073601132
1277,1073601132
1278,1073601132
1279,1073601132
1280,1073601132
1281,1073601132
1282,1073601144
1283,1073601096
1284,1073601144
1285,1073601096
1286,1073601144
1287,1073601096
1288,1073601144
1289,1073601096
1290,1073601144
1291,1073601096
1292,1073601144
1293,1073601096
1294,1073601144
1295,1073601096
1296,1073601144
1297,1073601096
1298,1073601144
1299,1073601160
1300,1073601188
1301,1073601076
1302,1073601096
1303,1073601144
1304,1073601096
1305,1073601144
1306,1073601096
1307,1073601144
1308,1073601096
1309,1073601144
1310,1073601096
1311,1073601132
1312,1073601132
1313,1073601132
1314,1073601132
1315,1073601132
1316,1073601132
1317,1073601132
1318,1073601144
1319,1073601096
1320,1073601144
1321,1073601096
1322,1073601144
1323,1073601096
1324,1073601144
1325,1073601096
1326,1073601144
1327,1073601096
1328,1073601144
1329,1073601096
1330,1073601144
1331,1073601096
1332,1073601144
1333,1073601096
1334,1073601132
1335,1073601132
1336,1073601132
1337,1073601132
1338,1073601132
1339,1073601132
1340,1073601132
1341,1073601144
1342,1073601096
1343,1073601144
1344,1073601096
1345,1073601144
1346,1073601096
1347,1073601144
1348,1073601096
1349,1073601144
1350,1073601096
1351,1073601144
1352,1073601096
1353,1073601144
1354,1073601096
1355,1073601144
1356,1073601160
1357,1073601076
1358,1073601096
1359,1073601144
1360,1073601096
1361,1073601144
1362,1073601096
1363,1073601144
1364,1073601096
1365,1073601144
1366,1073601096
1367,1073601132
1368,1073601132
1369,1073601132
1370,1073601132
1371,1073601132
1372,1073601132
1373,1073601144
1374,1073601096
1375,1073601144
1376,1073601096
1377,1073601144
1378,1073601096
1379,1073601144
1380,1073601096
1381,1073601144
1382,1073601096
1383,1073601144
1384,1073601096
1385,1073601144
1386,1073601096
1387,1073601132
1388,1073601132
1389,1073601132
1390,1073601132
1391,1073601132
1392,1073601132
1393,1073601144
1394,1073601096
1395,1073601144
1396,1073601096
1397,1073601144
1398,1073601096
1399,1073601144
1400,1073601096
1401,1073601144
1402,1073601096
1403,1073601144
1404,1073601096
1405,1073601144
1406,1073601096
1407,1073601132
1408,1073601132
1409,1073601132
1410,1073601132
1411,1073601132
1412,1073601132
1413,1073601144
1414,1073601096
1415,1073601144
1416,1073601096
1417,1073601144
1418,1073601096
1419,1073601144
1420,1073601096
1421,1073601144
1422,1073601096
1423,1073601144
1424,1073601160
1425,1073601132
1426,1073601132
1427,1073601144
1428,1073601096
1429,1073601144
1430,1073601096
1431,1073601132
1432,1073601132
1433,1073601144
1434,1073601096
1435,1073601144
1436,1073601096
1437,1073601160
1438,1073601076
1439,1073601096
1440,1073601132
1441,1073601132
1442,1073601132
1443,1073601132
1444,1073601144
1445,1073601096
1446,1073601144
1447,1073601096
1448,1073601144
1449,1073601096
1450,1073601144
1451,1073601096
1452,1073601144
1453,1073601096
1454,1073601144
1455,1073601096
1456,1073601144
1457,1073601096
1458,1073601144
1459,1073601160
1460,1073601132
1461,1073601144
1462,1073601096
1463,1073601132
1464,1073601144
1465,1073601096
1466,1073601132
1467,1073601144
1468,1073601096
1469,1073601132
1470,1073601144
1471,1073601096
1472,1073601132
1473,1073601144
1474,1073601096
1475,1073601132
1476,1073601144
1477,1073601096
1478,1073601132
1479,1073601144
1480,1073601096
1481,1073601132
1482,1073601144
1483,1073601096
1484,1073601132
1485,1073601144
1486,1073601096
1487,1073601132
1488,1073601144
1489,1073601096
1490,1073601132
1491,1073601144
1492,1073601096
1493,1073601160
1494,1073601076
1495,1073601096
1496,1073601132
1497,1073601144
1498,1073601096
1499,1073601132
1500,1073601144
1501,1073601096
1502,1073601132
1503,1073601144
1504,1073601188
1505,1073601244
1506,1073601244
1507,1073601244
1508,1073601244
1509,1073601244
1510,1073601244
1511,1073601244
1512,1073601244
1513,1073601244
1514,1073601244
1515,1073601244
1516,1073601316
1517,1073572068
1518,1073601316
1519,1073601316
1520,1073601316
1521,1073601316
1522,1073601316
1523,1073601316
1524,1073601316
1525,1073601316
1526,1073601316
1527,1073601316
1528,1073601316
1529,1073601316
1530,1073601316
1531,1073601316
1532,1073601316
1533,1073601316
1534,1073637088
1535,1073637124
1536,1073637136
1537,1073572068
1538,1073572120
1539,1073637088
1540,1073637124
1541,1073637136
1542,1073572120
1543,1073572220
1544,1073572236
1545,1073572244
1546,1073572236
1547,1073572236
1548,1073572236
1549,1073572236
1550,1073572236
1551,1073572236
1552,1073572236
1553,1073572236
1554,1073572236
1555,1073572236
1556,1073572236
1557,1073572236
1558,1073572236
1559,1073572236
1560,1073572236
1561,1073572236
1562,1073572236
1563,1073572236
1564,1073572236
1565,1073572236
1566,1073572236
1567,1073572236
1568,1073572236
1569,1073572236
1570,1073572244
1571,1073572300
1572,1073572220
1573,1073572236
1574,1073572236
1575,1073572236
1576,1073572236
1577,1073572236
1578,1073572236
1579,1073572244
1580,1073572300
1581,1073572220
1582,1073572236
1583,1073572236
1584,1073572244
1585,1073572300
1586,1073572220
1587,1073572236
1588,1073572236
1589,1073572236
1590,1073572244
1591,1073572300
1592,1073572220
1593,1073572236
1594,1073572236
1595,1073572236
1596,1073572236
1597,1073572236
1598,1073572236
1599,1073572236
1600,1073572236
1601,1073572236
1602,1073572236
1603,1073572236
1604,1073572236
1605,1073572236
1606,1073572236
1607,1073572236
1608,1073572236
1609,1073572236
1610,1073572236
1611,1073572236
1612,1073572244
1613,1073572300
1614,1073572220
1615,1073572236
1616,1073572236
1617,1073572236
1618,1073572236
1619,1073572236
1620,1073572236
1621,1073572236
1622,1073572236
1623,1073572236
1624,1073572236
1625,1073572236
1626,1073572236
1627,1073572236
1628,1073572236
1629,1073572236
1630,1073572236
1631,1073572244
1632,1073572300
1633,1073572220
1634,1073572236
1635,1073572236
1636,1073572236
1637,1073572236
1638,1073572236
1639,1073572236
1640,1073572236
1641,1073572236
1642,1073572236
1643,1073572236
1644,1073572236
1645,1073572236
1646,1073572236
1647,1073572236
1648,1073572236
1649,1073572236
1650,1073572244
1651,1073572300
1652,1073572220
1653,1073572236
1654,1073572236
1655,1073572236
1656,1073572236
1657,1073572236
1658,1073572236
1659,1073572236
1660,1073572356
1661,1073572372
1662,1073572384
1663,1073572504
1664,1073572444
1665,1073572456
1666,1073605964
1667,1073606004
1668,1073606084
1669,1073551616
1670,1073551628
1671,1073551704
1672,1073551712
1673,1073551724
1674,1073551712
1675,1073551724
1676,1073551704
1677,1073551712
1678,1073551704
1679,1073551712
1680,1073551704
1681,1073551712
1682,1073551704
1683,1073551712
1684,1073551704
1685,1073551712
1686,1073551704
1687,1073551712
1688,1073551704
1689,1073551712
1690,1073551704
1691,1073551712
1692,1073551704
1693,1073551712
1694,1073551704
1695,1073551712
1696,1073551704
1697,1073551712
1698,1073551704
1699,1073551712
1700,1073551704
1701,1073551712
1702,1073551704
1703,1073551712
1704,1073551704
1705,1073551712
1706,1073551772
1707,1073551772
1708,1073613980
1709,1073551816
1710,1073551836
1711,1073551816
1712,1073551836
1713,1073614260
1714,1073551920
1715,1073551920
1716,1073551936
1717,1073551960
1718,1073644872
1719,1073552000
1720,1073552020
1721,1073644872
1722,1073552000
1723,1073552020
1724,1073552000
1725,1073552020
1726,1073595776
1727,1073595832
1728,1073595976
1729,1073595988
1730,1073597796
1731,1073597812
1732,1073595988
1733,1073596036
1734,1073596244
1735,1073596256
1736,1073596284
1737,1073596112
1738,1073596148
1739,1073646256
1740,1073646268
1741,1073646276
1742,1073646300
1743,1073646308
1744,1073646320
1745,1073646320
1746,1073646300
1747,1073646308
1748,1073646320
1749,1073646300
1750,1073646308
1751,1073646320
1752,1073646300
1753,1073646308
1754,1073646320
1755,1073646300
1756,1073646308
1757,1073646320
1758,1073646300
1759,1073646308
1760,1073646320
1761,1073646300
1762,1073646308
1763,1073646320
1764,1073646300
1765,1073646308
1766,1073646320
1767,1073646364
1768,1073646372
1769,1073646384
1770,1073646392
1771,1073646464
1772,1073646476
1773,1073646484
1774,1073596112
1775,1073596148
1776,1073646464
1777,1073646464
1778,1073646464
1779,1073646476
1780,1073646484
1781,1073596112
1782,1073646364
1783,1073646372
1784,1073646384
1785,1073646392
1786,1073646404
1787,1073646412
1788,1073646464
1789,1073646476
1790,1073646484
1791,1073646364
1792,1073646372
1793,1073646384
1794,1073646392
1795,1073596112
1796,1073645696
1797,1073645708
1798,1073639424
1799,1073596148
1800,1073596164
1801,1073573004
1802,1073573024
1803,1073573056
1804,1073573088
1805,1073573108
1806,1073573108
1807,1073573128
1808,1073573140
1809,1073573152
1810,1073607516
1811,1073607528
1812,1073646560
1813,1073646568
1814,1073607516
1815,1073607528
1816,1073573128
1817,1073573140
1818,1073573152
1819,1073646560
1820,1073646568
1821,1073573088
1822,1073573108
1823,1073607568
1824,1073646560
1825,1073646568
1826,1073607568
1827,1073573128
1828,1073573140
1829,1073573152
1830,1073646560
1831,1073646568
1832,1073573188
1833,1073573208
1834,1073573228
1835,1073607548
1836,1073646560
1837,1073646568
1838,1073607568
1839,1073607548
1840,1073573128
1841,1073573140
1842,1073573152
1843,1073646560
1844,1073646568
1845,1073573188
1846,1073573208
1847,1073573228
1848,1073646560
1849,1073646568
1850,1073573088
1851,1073573108
1852,1073646560
1853,1073646568
1854,1073607516
1855,1073607528
1856,1073646560
1857,1073646568
1858,1073607568
1859,1073607548
1860,1073573128
1861,1073573140
1862,1073573152
1863,1073573088
1864,1073573108
1865,1073646560
1866,1073646568
1867,1073607568
1868,1073607548
1869,1073646560
1870,1073646568
1871,1073607568
1872,1073646560
1873,1073646568
1874,1073607568
